#experimental windward shape of bending liquid jet cross flow
X,Y,Z
0.014915492958,0.016267605634,0
0.014985915492,0.016267605634,0
0.014985915492,0.01633802817,0
0.015056338028,0.01633802817,0
0.015126760564,0.01633802817,0
0.015197183098,0.01633802817,0
0.015267605634,0.01633802817,0
0.01533802817,0.01633802817,0
0.01533802817,0.016408450704,0
0.015408450704,0.016408450704,0
0.01547887324,0.016408450704,0
0.015549295774,0.016408450704,0
0.01561971831,0.016408450704,0
0.015690140846,0.016408450704,0
0.01576056338,0.016408450704,0
0.015830985916,0.016408450704,0
0.015830985916,0.01647887324,0
0.01590140845,0.01647887324,0
0.015971830986,0.01647887324,0
0.016394366198,0.01647887324,0
0.016464788732,0.01647887324,0
0.016535211268,0.01647887324,0
0.016605633802,0.01647887324,0
0.016676056338,0.01647887324,0
0.016746478874,0.01647887324,0
0.016816901408,0.01647887324,0
0.015971830986,0.016549295774,0
0.016042253522,0.016549295774,0
0.016112676056,0.016549295774,0
0.016183098592,0.016549295774,0
0.016253521126,0.016549295774,0
0.016323943662,0.016549295774,0
0.016394366198,0.016549295774,0
0.016816901408,0.016549295774,0
0.016887323944,0.016549295774,0
0.016957746478,0.016549295774,0
0.016957746478,0.01661971831,0
0.017028169014,0.01661971831,0
0.01709859155,0.01661971831,0
0.017169014084,0.01661971831,0
0.017591549296,0.01661971831,0
0.01766197183,0.01661971831,0
0.017732394366,0.01661971831,0
0.017169014084,0.016690140846,0
0.01723943662,0.016690140846,0
0.017309859154,0.016690140846,0
0.01738028169,0.016690140846,0
0.017450704226,0.016690140846,0
0.01752112676,0.016690140846,0
0.017591549296,0.016690140846,0
0.017732394366,0.016690140846,0
0.017802816902,0.016690140846,0
0.017873239436,0.016690140846,0
0.017943661972,0.016690140846,0
0.018014084508,0.016690140846,0
0.018084507042,0.016690140846,0
0.018154929578,0.016690140846,0
0.018225352112,0.016690140846,0
0.018225352112,0.01676056338,0
0.018295774648,0.01676056338,0
0.018366197184,0.01676056338,0
0.018436619718,0.01676056338,0
0.018507042254,0.01676056338,0
