x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
1.401167642325162888e-02,1.679959297180175781e+01,-4.094411865234375000e+03,4.094446044921875000e+03,1.666529460409094554e+01,-4.014482746404232785e+03,4.014517337516617317e+03
1.430358644574880600e-02,1.581465911865234375e+01,-2.905641601562500000e+03,2.905684570312500000e+03,1.568765101505562143e+01,-2.830420647311283119e+03,2.830464121503820479e+03
1.459549646824598312e-02,1.482023620605468750e+01,-1.715127563476562500e+03,1.715191528320312500e+03,1.470197977658708055e+01,-1.644615188204208152e+03,1.644680900807604985e+03
1.488740649074316025e-02,1.381697559356689453e+01,-5.235953979492187500e+02,5.237776489257812500e+02,1.370606299166954933e+01,-4.578534822259928774e+02,4.580585850622158546e+02
1.517931651324033737e-02,1.280546092987060547e+01,6.682548217773437500e+02,6.683775024414062500e+02,1.270398646787614894e+01,7.291840350514719375e+02,7.292946923199990579e+02
1.547122560441493988e-02,1.178625965118408203e+01,1.859699829101562500e+03,1.859737060546875000e+03,1.168965430516662174e+01,1.915759376486963674e+03,1.915795040346303267e+03
1.576313562691211700e-02,1.076002883911132812e+01,3.050033935546875000e+03,3.050052734375000000e+03,1.067249462747754940e+01,3.101217639554441121e+03,3.101236003600047752e+03
1.605504564940929413e-02,9.727372169494628906e+00,4.238549804687500000e+03,4.238561035156250000e+03,9.647868446524361374e+00,4.284816844315519120e+03,4.284827706068887892e+03
1.634695567190647125e-02,8.688869476318359375e+00,5.424526367187500000e+03,5.424533691406250000e+03,8.619452361799984530e+00,5.465877253026070321e+03,5.465884049273899109e+03
1.663886569440364838e-02,7.645189285278320312e+00,6.607257812500000000e+03,6.607261718750000000e+03,7.582064988118379034e+00,6.643626267415419534e+03,6.643630593944972134e+03
1.693077571690082550e-02,6.596946239471435547e+00,7.786048339843750000e+03,7.786051269531250000e+03,6.542120586197402332e+00,7.817421821075542539e+03,7.817424558508372684e+03
1.722268573939800262e-02,5.544732093811035156e+00,8.960168945312500000e+03,8.960169921875000000e+03,5.499189378665648498e+00,8.986542734246449982e+03,8.986544416822380299e+03
1.751459576189517975e-02,4.489218711853027344e+00,1.012893457031250000e+04,1.012893554687500000e+04,4.451384997708195179e+00,1.015029270320875730e+04,1.015029367928048487e+04
1.780650578439235687e-02,3.431025743484497070e+00,1.129165820312500000e+04,1.129165820312500000e+04,3.396806596707556469e+00,1.130794549741586889e+04,1.130794600760115281e+04
1.809841580688953400e-02,2.370764493942260742e+00,1.244760449218750000e+04,1.244760449218750000e+04,2.350416288752342098e+00,1.245888510856008179e+04,1.245888533026758705e+04
1.839032582938671112e-02,1.309096693992614746e+00,1.359611523437500000e+04,1.359611523437500000e+04,1.299068078541006477e+00,1.360234839503429066e+04,1.360234845706688247e+04
1.868223585188388824e-02,2.466466426849365234e-01,1.473651855468750000e+04,1.473651855468750000e+04,2.465760608725476033e-01,1.473767831327205931e+04,1.473767831533479148e+04
1.897414587438106537e-02,-8.159584999084472656e-01,1.586807421875000000e+04,1.586807421875000000e+04,-8.160273130432627031e-01,1.586417542095579847e+04,1.586417544194335460e+04
1.926605589687824249e-02,-1.878068208694458008e+00,1.699015039062500000e+04,1.699015039062500000e+04,-1.870909265858559323e+00,1.698120469712133490e+04,1.698120480018532544e+04
